[2025-05-22 16:49:30.476] ----------------------------------------------------------
[2025-05-22 16:49:30.477] > System restarted!
[2025-05-22 16:49:30.477] ----------------------------------------------------------
[2025-05-22 16:49:30.477] 阀设备：12
2025-05-22 16:49:30.684  阀芯位移值: 974, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26982
2025-05-22 16:50:42.789  阀芯位移值: 1526, PWMA: 6885, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42150
2025-05-22 16:50:42.988  阀芯位移值: 1525, PWMA: 6885, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42115
2025-05-22 16:50:43.186  阀芯位移值: 1524, PWMA: 6885, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42097
2025-05-22 16:50:43.396  阀芯位移值: 1526, PWMA: 6885, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42150
2025-05-22 16:50:43.605  阀芯位移值: 1526, PWMA: 6878, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42150
2025-05-22 16:50:43.817  阀芯位移值: 1525, PWMA: 6885, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42115
2025-05-22 16:50:44.011  阀芯位移值: 1523, PWMA: 6878, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42079
2025-05-22 16:50:44.205  阀芯位移值: 1524, PWMA: 6878, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42097
2025-05-22 16:50:44.419  阀芯位移值: 1525, PWMA: 6878, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42115
2025-05-22 16:50:44.614  阀芯位移值: 1525, PWMA: 6871, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42115
2025-05-22 16:50:44.823  阀芯位移值: 1524, PWMA: 6878, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42097
2025-05-22 16:50:45.019  阀芯位移值: 1524, PWMA: 6871, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42097
2025-05-22 16:50:45.224  阀芯位移值: 1524, PWMA: 6871, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42097
2025-05-22 16:50:45.437  阀芯位移值: 1523, PWMA: 6871, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42061
2025-05-22 16:50:45.646  阀芯位移值: 1523, PWMA: 6871, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42079
2025-05-22 16:50:45.828  阀芯位移值: 1525, PWMA: 6871, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42132
2025-05-22 16:50:46.051  阀芯位移值: 1525, PWMA: 6871, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42115
2025-05-22 16:50:46.264  阀芯位移值: 1525, PWMA: 6871, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42115
2025-05-22 16:50:46.452  阀芯位移值: 1525, PWMA: 6871, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42132
2025-05-22 16:50:46.659  阀芯位移值: 1524, PWMA: 6863, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42097
2025-05-22 16:50:46.867  阀芯位移值: 1525, PWMA: 6863, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42115
2025-05-22 16:50:47.069  阀芯位移值: 1525, PWMA: 6863, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42115
2025-05-22 16:50:47.274  阀芯位移值: 1524, PWMA: 6863, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42097
2025-05-22 16:50:47.476  阀芯位移值: 1525, PWMA: 6863, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42115
2025-05-22 16:50:47.684  阀芯位移值: 1524, PWMA: 6863, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42097
2025-05-22 16:50:47.875  阀芯位移值: 1525, PWMA: 6856, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42115
2025-05-22 16:50:48.086  阀芯位移值: 1523, PWMA: 6856, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42079
2025-05-22 16:50:48.285  阀芯位移值: 1523, PWMA: 6856, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42079
2025-05-22 16:50:48.492  阀芯位移值: 1525, PWMA: 6856, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42115
2025-05-22 16:50:48.693  阀芯位移值: 1524, PWMA: 6856, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42097
2025-05-22 16:50:48.897  阀芯位移值: 1525, PWMA: 6856, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42132
2025-05-22 16:50:49.103  阀芯位移值: 1523, PWMA: 6849, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42115
2025-05-22 16:50:49.298  阀芯位移值: 1523, PWMA: 6849, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42079
2025-05-22 16:50:49.508  阀芯位移值: 1523, PWMA: 6849, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42079
2025-05-22 16:50:49.709  阀芯位移值: 1524, PWMA: 6849, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42097
2025-05-22 16:50:49.930  阀芯位移值: 1524, PWMA: 6849, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42097
2025-05-22 16:50:50.111  阀芯位移值: 1525, PWMA: 6842, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42115
2025-05-22 16:50:50.330  阀芯位移值: 1523, PWMA: 6842, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42079
2025-05-22 16:50:50.518  阀芯位移值: 1525, PWMA: 6842, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42132
2025-05-22 16:50:50.722  阀芯位移值: 1524, PWMA: 6842, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42097
2025-05-22 16:50:50.928  阀芯位移值: 1525, PWMA: 6842, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42115
2025-05-22 16:50:51.128  阀芯位移值: 1525, PWMA: 6842, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42115
2025-05-22 16:50:51.346  阀芯位移值: 1525, PWMA: 6842, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42115
2025-05-22 16:50:51.536  阀芯位移值: 1525, PWMA: 6835, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42115
2025-05-22 16:50:51.748  阀芯位移值: 1525, PWMA: 6842, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42115
2025-05-22 16:50:51.950  阀芯位移值: 1524, PWMA: 6835, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42097
2025-05-22 16:50:52.140  阀芯位移值: 1523, PWMA: 6835, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42079
2025-05-22 16:50:52.345  阀芯位移值: 1525, PWMA: 6835, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42132
2025-05-22 16:50:52.547  阀芯位移值: 1525, PWMA: 6835, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 42115
2025-05-22 16:50:52.752  阀芯位移值: 1364, PWMA: 3850, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 37671
2025-05-22 16:50:52.965  阀芯位移值: 972, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26946
2025-05-22 16:50:53.155  阀芯位移值: 972, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26928
2025-05-22 16:50:53.360  阀芯位移值: 974, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 27000
2025-05-22 16:50:53.564  阀芯位移值: 974, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 27000
2025-05-22 16:50:53.770  阀芯位移值: 974, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26982
2025-05-22 16:50:53.965  阀芯位移值: 972, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26946
2025-05-22 16:50:54.172  阀芯位移值: 973, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26964
2025-05-22 16:50:54.388  阀芯位移值: 974, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26982
2025-05-22 16:50:54.575  阀芯位移值: 973, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26964
2025-05-22 16:50:54.783  阀芯位移值: 972, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26946
2025-05-22 16:50:54.982  阀芯位移值: 972, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26946
2025-05-22 16:50:55.188  阀芯位移值: 971, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26910
2025-05-22 16:50:55.402  阀芯位移值: 973, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26964
2025-05-22 16:50:55.594  阀芯位移值: 972, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26946
2025-05-22 16:50:55.807  阀芯位移值: 973, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26964
2025-05-22 16:50:56.003  阀芯位移值: 972, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26946
2025-05-22 16:50:56.203  阀芯位移值: 972, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26928
2025-05-22 16:50:56.421  阀芯位移值: 975, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 27017
2025-05-22 16:50:56.608  阀芯位移值: 974, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 27000
2025-05-22 16:50:56.811  阀芯位移值: 973, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26964
2025-05-22 16:50:57.019  阀芯位移值: 973, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26964
2025-05-22 16:50:57.229  阀芯位移值: 973, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26964
2025-05-22 16:50:57.423  阀芯位移值: 974, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 27000
2025-05-22 16:50:57.624  阀芯位移值: 972, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26946
2025-05-22 16:50:57.838  阀芯位移值: 972, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26928
2025-05-22 16:50:58.040  阀芯位移值: 973, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26964
2025-05-22 16:50:58.234  阀芯位移值: 970, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26875
2025-05-22 16:50:58.450  阀芯位移值: 973, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26964
2025-05-22 16:50:58.637  阀芯位移值: 974, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26982
2025-05-22 16:50:58.843  阀芯位移值: 973, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26964
2025-05-22 16:50:59.044  阀芯位移值: 970, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26893
2025-05-22 16:50:59.252  阀芯位移值: 972, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26946
2025-05-22 16:50:59.461  阀芯位移值: 974, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 27000
2025-05-22 16:50:59.658  阀芯位移值: 973, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26964
2025-05-22 16:50:59.857  阀芯位移值: 971, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26910
2025-05-22 16:51:00.072  阀芯位移值: 975, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 27017
2025-05-22 16:51:00.265  阀芯位移值: 972, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26946
2025-05-22 16:51:00.467  阀芯位移值: 974, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 27000
2025-05-22 16:51:00.672  阀芯位移值: 974, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26982
2025-05-22 16:51:00.881  阀芯位移值: 973, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26964
2025-05-22 16:51:01.084  阀芯位移值: 973, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26964
2025-05-22 16:51:01.279  阀芯位移值: 972, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26928
2025-05-22 16:51:01.491  阀芯位移值: 973, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26964
2025-05-22 16:51:01.701  阀芯位移值: 974, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 27000
2025-05-22 16:51:01.894  阀芯位移值: 971, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26910
2025-05-22 16:51:02.093  阀芯位移值: 972, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26946
2025-05-22 16:51:02.294  阀芯位移值: 973, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26964
2025-05-22 16:51:02.513  阀芯位移值: 973, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26964
2025-05-22 16:51:02.708  阀芯位移值: 974, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26982
2025-05-22 16:51:02.907  阀芯位移值: 973, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26964
2025-05-22 16:51:03.114  阀芯位移值: 972, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26946
2025-05-22 16:51:03.325  阀芯位移值: 975, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 27017
2025-05-22 16:51:03.514  阀芯位移值: 972, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26946
2025-05-22 16:51:03.718  阀芯位移值: 974, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26982
2025-05-22 16:51:03.919  阀芯位移值: 973, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26964
2025-05-22 16:51:04.134  阀芯位移值: 975, PWMA: 0, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 27017
2025-05-22 16:51:04.324  阀芯位移值: 973, PWMA: 0, PWMB: 1176, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26964
2025-05-22 16:51:04.528  阀芯位移值: 960, PWMA: 0, PWMB: 2442, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26607
2025-05-22 16:51:04.733  阀芯位移值: 935, PWMA: 0, PWMB: 3220, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 25929
2025-05-22 16:51:04.935  阀芯位移值: 564, PWMA: 0, PWMB: 3836, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 15828
2025-05-22 16:51:05.141  阀芯位移值: 474, PWMA: 0, PWMB: 4465, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 13330
2025-05-22 16:51:05.350  阀芯位移值: 464, PWMA: 0, PWMB: 4671, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 13044
2025-05-22 16:51:05.552  阀芯位移值: 462, PWMA: 0, PWMB: 4812, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12991
2025-05-22 16:51:05.754  阀芯位移值: 460, PWMA: 0, PWMB: 4925, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12937
2025-05-22 16:51:05.955  阀芯位移值: 458, PWMA: 0, PWMB: 5003, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12902
2025-05-22 16:51:06.159  阀芯位移值: 457, PWMA: 0, PWMB: 5088, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12866
2025-05-22 16:51:06.360  阀芯位移值: 456, PWMA: 0, PWMB: 5130, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12830
2025-05-22 16:51:06.565  阀芯位移值: 455, PWMA: 0, PWMB: 5159, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12812
2025-05-22 16:51:06.764  阀芯位移值: 455, PWMA: 0, PWMB: 5166, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12795
2025-05-22 16:51:06.970  阀芯位移值: 455, PWMA: 0, PWMB: 5201, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12795
2025-05-22 16:51:07.184  阀芯位移值: 453, PWMA: 0, PWMB: 5201, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12759
2025-05-22 16:51:07.381  阀芯位移值: 453, PWMA: 0, PWMB: 5222, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12759
2025-05-22 16:51:07.593  阀芯位移值: 455, PWMA: 0, PWMB: 5215, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12795
2025-05-22 16:51:07.784  阀芯位移值: 453, PWMA: 0, PWMB: 5208, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12759
2025-05-22 16:51:07.996  阀芯位移值: 453, PWMA: 0, PWMB: 5208, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12795
2025-05-22 16:51:08.185  阀芯位移值: 454, PWMA: 0, PWMB: 5215, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12777
2025-05-22 16:51:08.390  阀芯位移值: 453, PWMA: 0, PWMB: 5215, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12759
2025-05-22 16:51:08.596  阀芯位移值: 454, PWMA: 0, PWMB: 5222, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12777
2025-05-22 16:51:08.802  阀芯位移值: 453, PWMA: 0, PWMB: 5222, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12759
2025-05-22 16:51:09.001  阀芯位移值: 453, PWMA: 0, PWMB: 5215, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12741
2025-05-22 16:51:09.204  阀芯位移值: 453, PWMA: 0, PWMB: 5215, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12741
2025-05-22 16:51:09.412  阀芯位移值: 461, PWMA: 0, PWMB: 4897, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 12973
2025-05-22 16:51:09.614  阀芯位移值: 960, PWMA: 985, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 26625
2025-05-22 16:51:09.815  阀芯位移值: 1018, PWMA: 2414, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 28195
2025-05-22 16:51:10.017  阀芯位移值: 1355, PWMA: 3638, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 37403
2025-05-22 16:51:10.218  阀芯位移值: 1424, PWMA: 4423, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 39313
2025-05-22 16:51:10.441  阀芯位移值: 1431, PWMA: 5173, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 39438
2025-05-22 16:51:10.621  阀芯位移值: 1435, PWMA: 5633, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 39616
2025-05-22 16:51:10.834  阀芯位移值: 1439, PWMA: 6078, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 39741
2025-05-22 16:51:11.034  阀芯位移值: 1439, PWMA: 6637, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 39741
2025-05-22 16:51:11.234  阀芯位移值: 1439, PWMA: 6962, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 39741
2025-05-22 16:51:11.444  阀芯位移值: 1441, PWMA: 7076, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 39795
2025-05-22 16:51:11.639  阀芯位移值: 1445, PWMA: 7076, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 39902
2025-05-22 16:51:11.860  阀芯位移值: 1448, PWMA: 7076, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 39973
2025-05-22 16:51:12.056  阀芯位移值: 1448, PWMA: 7076, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 39973
2025-05-22 16:51:12.269  阀芯位移值: 1450, PWMA: 7069, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 40027
2025-05-22 16:51:12.450  阀芯位移值: 1450, PWMA: 7069, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 40045
2025-05-22 16:51:12.653  阀芯位移值: 1451, PWMA: 7061, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 40062
2025-05-22 16:51:12.864  阀芯位移值: 1452, PWMA: 7061, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 40098
2025-05-22 16:51:13.080  阀芯位移值: 1452, PWMA: 7054, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 40080
2025-05-22 16:51:13.263  阀芯位移值: 1453, PWMA: 7054, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 40116
2025-05-22 16:51:13.477  阀芯位移值: 1454, PWMA: 7047, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 40152
2025-05-22 16:51:13.674  阀芯位移值: 1453, PWMA: 7047, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 40134
2025-05-22 16:51:13.889  阀芯位移值: 1454, PWMA: 7047, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 40152
2025-05-22 16:51:14.079  阀芯位移值: 1455, PWMA: 7047, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 40187
2025-05-22 16:51:14.280  阀芯位移值: 1458, PWMA: 7040, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 40259
2025-05-22 16:51:14.500  阀芯位移值: 1455, PWMA: 7040, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 40187
2025-05-22 16:51:14.715  阀芯位移值: 1455, PWMA: 7033, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 40187
2025-05-22 16:51:14.908  阀芯位移值: 1458, PWMA: 7033, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 40259
2025-05-22 16:51:15.111  阀芯位移值: 1458, PWMA: 7033, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 40259
2025-05-22 16:51:15.328  阀芯位移值: 1457, PWMA: 7026, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 40241
2025-05-22 16:51:15.514  阀芯位移值: 1459, PWMA: 7019, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 40277
2025-05-22 16:51:15.715  阀芯位移值: 1459, PWMA: 7019, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 40294
2025-05-22 16:51:15.920  阀芯位移值: 1459, PWMA: 7019, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 40294
2025-05-22 16:51:16.125  阀芯位移值: 1461, PWMA: 7012, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 40330
2025-05-22 16:51:16.328  阀芯位移值: 1460, PWMA: 7012, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 40312
2025-05-22 16:51:16.533  阀芯位移值: 1462, PWMA: 7005, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 40384
2025-05-22 16:51:16.731  阀芯位移值: 1461, PWMA: 7005, PWMB: 0, er: 0, isLVDT: 0, 外部模拟量: 0, LVDT反馈电压: 40330
